Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Germany,79,Industrial water withdrawal,4252,2001,32.6,E,
Germany,79,Industrial water withdrawal,4252,2016,19.75,I,
Greece,84,Industrial water withdrawal,4252,1975,0.1148,E,
Greece,84,Industrial water withdrawal,4252,1985,0.24,E,
Greece,84,Industrial water withdrawal,4252,1997,0.2339,E,
Greece,84,Industrial water withdrawal,4252,2007,0.3255,,
Greece,84,Industrial water withdrawal,4252,2012,0.126,E,
Greece,84,Industrial water withdrawal,4252,2016,0.2083,E,
Hungary,97,Industrial water withdrawal,4252,1970,1.667,E,
Hungary,97,Industrial water withdrawal,4252,1975,2.312,E,
Hungary,97,Industrial water withdrawal,4252,1985,3.493,,
Hungary,97,Industrial water withdrawal,4252,1992,5.204,E,
Hungary,97,Industrial water withdrawal,4252,1996,4.726,E,
Hungary,97,Industrial water withdrawal,4252,2002,4.209,,
Hungary,97,Industrial water withdrawal,4252,2007,4.486,E,
Hungary,97,Industrial water withdrawal,4252,2012,4.013,E,
Hungary,97,Industrial water withdrawal,4252,2017,3.358,,
Iceland,99,Industrial water withdrawal,4252,1980,0.01,E,
Iceland,99,Industrial water withdrawal,4252,1985,0.01,E,
Iceland,99,Industrial water withdrawal,4252,1992,0.01,E,
Iceland,99,Industrial water withdrawal,4252,2002,0.014,E,
Iceland,99,Industrial water withdrawal,4252,2004,0.014,E,
Iceland,99,Industrial water withdrawal,4252,2012,0.2,,
Iceland,99,Industrial water withdrawal,4252,2015,0.198,,
Ireland,104,Industrial water withdrawal,4252,1980,0.527,E,
Ireland,104,Industrial water withdrawal,4252,1994,0.527,E,
Ireland,104,Industrial water withdrawal,4252,2007,0.051,E,
Italy,106,Industrial water withdrawal,4252,1970,9,,
Italy,106,Industrial water withdrawal,4252,1975,12.09,I,
Italy,106,Industrial water withdrawal,4252,1980,15.17,,
Italy,106,Industrial water withdrawal,4252,1985,13.84,I,
Italy,106,Industrial water withdrawal,4252,1990,12.5,,
Italy,106,Industrial water withdrawal,4252,2000,16.29,L,
Italy,106,Industrial water withdrawal,4252,2013,7.7,,
Latvia,119,Industrial water withdrawal,4252,2007,0.0426,E,
Latvia,119,Industrial water withdrawal,4252,2012,0.0563,E,
Latvia,119,Industrial water withdrawal,4252,2017,0.0252,I,
Lithuania,126,Industrial water withdrawal,4252,1995,4.139,,
Lithuania,126,Industrial water withdrawal,4252,2001,2.543,E,
Lithuania,126,Industrial water withdrawal,4252,2011,,,[243]
Lithuania,126,Industrial water withdrawal,4252,2017,0.0697,,
Luxembourg,256,Industrial water withdrawal,4252,1995,0.0144,E,
Luxembourg,256,Industrial water withdrawal,4252,1999,0.0142,E,
Luxembourg,256,Industrial water withdrawal,4252,2012,0.0037,E,
Luxembourg,256,Industrial water withdrawal,4252,2017,0.0016,,
Malta,134,Industrial water withdrawal,4252,1985,0,E,
Malta,134,Industrial water withdrawal,4252,1995,0,,
Malta,134,Industrial water withdrawal,4252,2000,5.00E-04,L,
Malta,134,Industrial water withdrawal,4252,2007,0.001,E,
Malta,134,Industrial water withdrawal,4252,2012,0.001,E,
Malta,134,Industrial water withdrawal,4252,2017,0.001,,
Monaco,140,Industrial water withdrawal,4252,1990,0,E,
Monaco,140,Industrial water withdrawal,4252,1997,0,E,
Monaco,140,Industrial water withdrawal,4252,2002,0,E,
Monaco,140,Industrial water withdrawal,4252,2007,0,E,
Monaco,140,Industrial water withdrawal,4252,2009,0,E,
Montenegro,273,Industrial water withdrawal,4252,2007,0.0673,E,
Montenegro,273,Industrial water withdrawal,4252,2008,0.0628,E,
Netherlands,150,Industrial water withdrawal,4252,1991,6.519,E,
Netherlands,150,Industrial water withdrawal,4252,1996,5.01,E,
Netherlands,150,Industrial water withdrawal,4252,2001,7.558,E,
Netherlands,150,Industrial water withdrawal,4252,2007,9.629,E,
Netherlands,150,Industrial water withdrawal,4252,2012,9.446,E,
Netherlands,150,Industrial water withdrawal,4252,2016,14.74,,
North Macedonia,154,Industrial water withdrawal,4252,1996,0.274,,
North Macedonia,154,Industrial water withdrawal,4252,2002,0.1397,E,
North Macedonia,154,Industrial water withdrawal,4252,2007,0.1993,E,
North Macedonia,154,Industrial water withdrawal,4252,2013,0.107,E,
Norway,162,Industrial water withdrawal,4252,1996,0.909,E,
Norway,162,Industrial water withdrawal,4252,1999,0.783,E,
Norway,162,Industrial water withdrawal,4252,2007,1.233,E,
Norway,162,Industrial water withdrawal,4252,2009,1.071,E,
Poland,173,Industrial water withdrawal,4252,1992,9.18,E,
Poland,173,Industrial water withdrawal,4252,1997,9.425,E,
Poland,173,Industrial water withdrawal,4252,2010,7.651,,
Poland,173,Industrial water withdrawal,4252,2017,7.035,,
Portugal,174,Industrial water withdrawal,4252,1991,3.1,E,
Portugal,174,Industrial water withdrawal,4252,1998,1.497,E,
Republic of Moldova,146,Industrial water withdrawal,4252,1992,0.919,,[244]
Republic of Moldova,146,Industrial water withdrawal,4252,2000,0.9912,L,
Republic of Moldova,146,Industrial water withdrawal,4252,2005,0.8825,L,
Republic of Moldova,146,Industrial water withdrawal,4252,2017,0.65,,
Romania,183,Industrial water withdrawal,4252,1970,4.72,,
Romania,183,Industrial water withdrawal,4252,1975,6.65,,
Romania,183,Industrial water withdrawal,4252,1980,9.81,,
Romania,183,Industrial water withdrawal,4252,1985,9.34,,
Romania,183,Industrial water withdrawal,4252,1990,9.06,,
Romania,183,Industrial water withdrawal,4252,1997,7.43,,
Romania,183,Industrial water withdrawal,4252,2002,6.17,,
Romania,183,Industrial water withdrawal,4252,2006,3.75,,
Romania,183,Industrial water withdrawal,4252,2012,4.336,E,
Romania,183,Industrial water withdrawal,4252,2017,4.234,,
Russian Federation,185,Industrial water withdrawal,4252,1994,47.5,,
Russian Federation,185,Industrial water withdrawal,4252,2001,39.6,,[245]
Russian Federation,185,Industrial water withdrawal,4252,2017,28.04,,
Serbia,272,Industrial water withdrawal,4252,2012,3.097,I,
Serbia,272,Industrial water withdrawal,4252,2017,4.057,I,
Slovakia,199,Industrial water withdrawal,4252,1997,0.761,E,
Slovakia,199,Industrial water withdrawal,4252,2002,0.6225,E,
Slovakia,199,Industrial water withdrawal,4252,2007,0.307,E,
Slovakia,199,Industrial water withdrawal,4252,2012,0.3288,E,
Slovakia,199,Industrial water withdrawal,4252,2017,0.2312,,
Slovenia,198,Industrial water withdrawal,4252,2002,0.7055,E,
Slovenia,198,Industrial water withdrawal,4252,2007,0.7629,E,
Slovenia,198,Industrial water withdrawal,4252,2012,0.7641,E,
Slovenia,198,Industrial water withdrawal,4252,2017,0.758,,
Spain,203,Industrial water withdrawal,4252,1986,11.92,,
Spain,203,Industrial water withdrawal,4252,1991,6.4,E,
Spain,203,Industrial water withdrawal,4252,1997,6.68,E,
Spain,203,Industrial water withdrawal,4252,2002,7.447,E,
Spain,203,Industrial water withdrawal,4252,2007,6.495,E,
Spain,203,Industrial water withdrawal,4252,2012,6.572,E,
Spain,203,Industrial water withdrawal,4252,2016,5.966,,
Sweden,210,Industrial water withdrawal,4252,1970,2.96,E,
Sweden,210,Industrial water withdrawal,4252,1975,2.96,E,
Sweden,210,Industrial water withdrawal,4252,1980,2.96,E,
Sweden,210,Industrial water withdrawal,4252,1992,1.783,E,
Sweden,210,Industrial water withdrawal,4252,1997,1.509,E,
Sweden,210,Industrial water withdrawal,4252,2002,1.503,E,
Sweden,210,Industrial water withdrawal,4252,2007,1.523,E,
Sweden,210,Industrial water withdrawal,4252,2010,1.572,E,
Sweden,210,Industrial water withdrawal,4252,2015,1.345,,
Switzerland,211,Industrial water withdrawal,4252,2012,0.6427,E,
Ukraine,230,Industrial water withdrawal,4252,1992,13.5,,
Ukraine,230,Industrial water withdrawal,4252,2000,9.486,I,
Ukraine,230,Industrial water withdrawal,4252,2005,7.24,I,
Ukraine,230,Industrial water withdrawal,4252,2010,7.126,I,
Ukraine,230,Industrial water withdrawal,4252,2017,3.577,,
United Kingdom,229,Industrial water withdrawal,4252,2000,7.19,L,
United Kingdom,229,Industrial water withdrawal,4252,2007,1.193,E,
United Kingdom,229,Industrial water withdrawal,4252,2012,1.122,E,
United Kingdom,229,Industrial water withdrawal,4252,2016,1.01,,
Australia,10,Industrial water withdrawal,4252,2001,2.227,,
Australia,10,Industrial water withdrawal,4252,2005,2.332,,
Australia,10,Industrial water withdrawal,4252,2012,2.688,,
Australia,10,Industrial water withdrawal,4252,2017,2.662,,
Fiji,66,Industrial water withdrawal,4252,1987,0.006,,
Fiji,66,Industrial water withdrawal,4252,2000,0.0088,I,
Fiji,66,Industrial water withdrawal,4252,2005,0.0096,I,
New Zealand,156,Industrial water withdrawal,4252,1985,0.19,,
New Zealand,156,Industrial water withdrawal,4252,2000,0.2,L,
New Zealand,156,Industrial water withdrawal,4252,2006,0.939,E,
New Zealand,156,Industrial water withdrawal,4252,2010,1.184,E,
Algeria,4,Municipal water withdrawal,4251,1980,0.66,,
Algeria,4,Municipal water withdrawal,4251,1990,1.12,,
Algeria,4,Municipal water withdrawal,4251,2000,1.721,I,
Algeria,4,Municipal water withdrawal,4251,2012,3.02,I,[246]
Algeria,4,Municipal water withdrawal,4251,2017,3.6,,
Angola,7,Municipal water withdrawal,4251,1987,0.067,,
Angola,7,Municipal water withdrawal,4251,2000,0.246,L,
Angola,7,Municipal water withdrawal,4251,2005,0.3195,L,
Benin,53,Municipal water withdrawal,4251,1985,0.031,,
Benin,53,Municipal water withdrawal,4251,1990,0.0321,I,
Benin,53,Municipal water withdrawal,4251,1994,0.033,,
Benin,53,Municipal water withdrawal,4251,2001,0.041,,
Benin,53,Municipal water withdrawal,4251,2017,0.145,,
Botswana,20,Municipal water withdrawal,4251,1992,0.036,,
Botswana,20,Municipal water withdrawal,4251,1995,0.0521,I,
Botswana,20,Municipal water withdrawal,4251,2000,0.079,,[247]
Botswana,20,Municipal water withdrawal,4251,2005,0.0878,L,
Botswana,20,Municipal water withdrawal,4251,2012,0.0837,,
Botswana,20,Municipal water withdrawal,4251,2017,0.1006,,
Burkina Faso,233,Municipal water withdrawal,4251,1985,0.06,,
Burkina Faso,233,Municipal water withdrawal,4251,1992,0.073,,
Burkina Faso,233,Municipal water withdrawal,4251,1995,0.0885,I,
Burkina Faso,233,Municipal water withdrawal,4251,2000,0.2789,L,
Burkina Faso,233,Municipal water withdrawal,4251,2005,0.3756,L,
Burundi,29,Municipal water withdrawal,4251,1987,0.036,,
Burundi,29,Municipal water withdrawal,4251,2000,0.049,I,
Burundi,29,Municipal water withdrawal,4251,2005,0.0431,L,
Cabo Verde,35,Municipal water withdrawal,4251,2001,0.0016,,
Cameroon,32,Municipal water withdrawal,4251,1987,0.18,,
Cameroon,32,Municipal water withdrawal,4251,1992,0.184,,
Cameroon,32,Municipal water withdrawal,4251,2000,0.1611,L,
Cameroon,32,Municipal water withdrawal,4251,2005,0.2468,L,
Central African Republic,37,Municipal water withdrawal,4251,1987,0.015,,
Central African Republic,37,Municipal water withdrawal,4251,2000,0.0548,L,
Central African Republic,37,Municipal water withdrawal,4251,2005,0.0601,L,
Chad,39,Municipal water withdrawal,4251,1987,0.029,,
Chad,39,Municipal water withdrawal,4251,2000,0.0885,L,
Chad,39,Municipal water withdrawal,4251,2005,0.1037,L,
Comoros,45,Municipal water withdrawal,4251,1999,0.0048,,
Congo,46,Municipal water withdrawal,4251,1987,0.0248,,
Congo,46,Municipal water withdrawal,4251,2002,0.032,,
Congo,46,Municipal water withdrawal,4251,2005,0.0637,L,
Côte d'Ivoire,107,Municipal water withdrawal,4251,1987,0.156,,
Côte d'Ivoire,107,Municipal water withdrawal,4251,1994,0.162,,
Côte d'Ivoire,107,Municipal water withdrawal,4251,2000,0.5392,L,
Côte d'Ivoire,107,Municipal water withdrawal,4251,2005,0.6359,L,
Côte d'Ivoire,107,Municipal water withdrawal,4251,2014,0.32,,
Democratic Republic of the Congo,250,Municipal water withdrawal,4251,1990,0.216,,
Democratic Republic of the Congo,250,Municipal water withdrawal,4251,2000,0.3893,L,
Democratic Republic of the Congo,250,Municipal water withdrawal,4251,2005,0.4649,L,
Djibouti,72,Municipal water withdrawal,4251,1985,0.001,,
Djibouti,72,Municipal water withdrawal,4251,2000,0.016,,
Egypt,59,Municipal water withdrawal,4251,1995,3.729,I,
Egypt,59,Municipal water withdrawal,4251,2000,5.3,,
Egypt,59,Municipal water withdrawal,4251,2012,9.6,,
Egypt,59,Municipal water withdrawal,4251,2017,10.75,,
Equatorial Guinea,61,Municipal water withdrawal,4251,1987,0.0081,,
Equatorial Guinea,61,Municipal water withdrawal,4251,2000,0.0138,L,
Equatorial Guinea,61,Municipal water withdrawal,4251,2005,0.0158,L,
Eritrea,178,Municipal water withdrawal,4251,2000,0.0617,L,
Eritrea,178,Municipal water withdrawal,4251,2004,0.031,,
Eswatini,209,Municipal water withdrawal,4251,1980,0.011,,
Eswatini,209,Municipal water withdrawal,4251,2000,0.024,I,[248]
Eswatini,209,Municipal water withdrawal,4251,2005,0.0413,L,
Ethiopia,238,Municipal water withdrawal,4251,2002,0.333,I,
Ethiopia,238,Municipal water withdrawal,4251,2005,0.81,L,
Gabon,74,Municipal water withdrawal,4251,1987,0.0432,,
Gabon,74,Municipal water withdrawal,4251,2000,0.0686,L,
Gabon,74,Municipal water withdrawal,4251,2005,0.0847,L,
Gambia,75,Municipal water withdrawal,4251,1982,0.0014,,
Gambia,75,Municipal water withdrawal,4251,2000,0.0339,L,
Gambia,75,Municipal water withdrawal,4251,2005,0.0412,L,
Ghana,81,Municipal water withdrawal,4251,1970,0.105,,
Ghana,81,Municipal water withdrawal,4251,2000,0.235,I,
Ghana,81,Municipal water withdrawal,4251,2012,0.255,,[249]
Ghana,81,Municipal water withdrawal,4251,2015,0.2996,,
Guinea,90,Municipal water withdrawal,4251,1987,0.074,,
Guinea,90,Municipal water withdrawal,4251,2000,0.2083,L,
Guinea,90,Municipal water withdrawal,4251,2005,0.2248,L,
Guinea-Bissau,175,Municipal water withdrawal,4251,1991,0.01,,
Guinea-Bissau,175,Municipal water withdrawal,4251,1996,0.023,,
Guinea-Bissau,175,Municipal water withdrawal,4251,2000,0.023,,
Guinea-Bissau,175,Municipal water withdrawal,4251,2005,0.0341,L,
Kenya,114,Municipal water withdrawal,4251,1990,0.403,,
Kenya,114,Municipal water withdrawal,4251,2003,0.47,,
Kenya,114,Municipal water withdrawal,4251,2010,1.186,,
Kenya,114,Municipal water withdrawal,4251,2016,0.495,,
Lesotho,122,Municipal water withdrawal,4251,1987,0.011,,
Lesotho,122,Municipal water withdrawal,4251,2000,0.02,L,
Liberia,123,Municipal water withdrawal,4251,1987,0.0351,,
Liberia,123,Municipal water withdrawal,4251,2000,0.0711,L,
Liberia,123,Municipal water withdrawal,4251,2005,0.0802,L,
Libya,124,Municipal water withdrawal,4251,1985,0.393,,
Libya,124,Municipal water withdrawal,4251,1990,0.41,,
Libya,124,Municipal water withdrawal,4251,1994,0.5,,
Libya,124,Municipal water withdrawal,4251,2000,0.61,,
Libya,124,Municipal water withdrawal,4251,2012,0.7,,
Madagascar,129,Municipal water withdrawal,4251,1984,0.163,,
Madagascar,129,Municipal water withdrawal,4251,2000,0.2388,L,
Madagascar,129,Municipal water withdrawal,4251,2006,0.395,,
Malawi,130,Municipal water withdrawal,4251,1985,0.054,,
Malawi,130,Municipal water withdrawal,4251,1990,0.0768,I,
Malawi,130,Municipal water withdrawal,4251,1994,0.095,,
Malawi,130,Municipal water withdrawal,4251,2000,0.1196,L,
Malawi,130,Municipal water withdrawal,4251,2005,0.1431,L,
Mali,133,Municipal water withdrawal,4251,1987,0.027,,
Mali,133,Municipal water withdrawal,4251,2006,0.107,,[250]
Mauritania,136,Municipal water withdrawal,4251,1980,0.088,,
Mauritania,136,Municipal water withdrawal,4251,1985,0.1,,
Mauritania,136,Municipal water withdrawal,4251,2000,0.0759,L,
Mauritania,136,Municipal water withdrawal,4251,2005,0.0954,L,
Mauritius,137,Municipal water withdrawal,4251,1974,0.0584,,
Mauritius,137,Municipal water withdrawal,4251,1995,0.108,,
Mauritius,137,Municipal water withdrawal,4251,2007,0.201,,
Mauritius,137,Municipal water withdrawal,4251,2012,0.206,,
Mauritius,137,Municipal water withdrawal,4251,2017,0.26,,[251]
Morocco,143,Municipal water withdrawal,4251,1992,0.543,,
Morocco,143,Municipal water withdrawal,4251,2002,3,,
Morocco,143,Municipal water withdrawal,4251,2010,1.063,,
Mozambique,144,Municipal water withdrawal,4251,1990,0.053,,
Mozambique,144,Municipal water withdrawal,4251,2000,0.1699,L,
Mozambique,144,Municipal water withdrawal,4251,2005,0.2537,L,
Mozambique,144,Municipal water withdrawal,4251,2015,0.372,,
Namibia,147,Municipal water withdrawal,4251,1991,0.071,,
Namibia,147,Municipal water withdrawal,4251,1995,0.071,I,
Namibia,147,Municipal water withdrawal,4251,2000,0.073,,[252]
Niger,158,Municipal water withdrawal,4251,1988,0.08,,
Niger,158,Municipal water withdrawal,4251,2000,0.2554,L,
Niger,158,Municipal water withdrawal,4251,2005,0.2944,L,
Niger,158,Municipal water withdrawal,4251,2012,0.0617,,
Niger,158,Municipal water withdrawal,4251,2017,0.1789,,
Nigeria,159,Municipal water withdrawal,4251,1987,1.125,,
Nigeria,159,Municipal water withdrawal,4251,2000,3.242,L,
Nigeria,159,Municipal water withdrawal,4251,2005,4.099,L,
Nigeria,159,Municipal water withdrawal,4251,2010,5,L,
Rwanda,184,Municipal water withdrawal,4251,1987,0.036,,
Rwanda,184,Municipal water withdrawal,4251,2000,0.036,,
Rwanda,184,Municipal water withdrawal,4251,2005,0.0614,L,
Sao Tome and Principe,193,Municipal water withdrawal,4251,2016,0.0147,,
Senegal,195,Municipal water withdrawal,4251,1987,0.068,,
Senegal,195,Municipal water withdrawal,4251,2002,0.098,I,
Seychelles,196,Municipal water withdrawal,4251,1989,0.0099,,
Seychelles,196,Municipal water withdrawal,4251,2000,0.0108,L,
Seychelles,196,Municipal water withdrawal,4251,2005,0.009,L,
Sierra Leone,197,Municipal water withdrawal,4251,1987,0.026,,
Sierra Leone,197,Municipal water withdrawal,4251,2000,0.0955,L,
Sierra Leone,197,Municipal water withdrawal,4251,2005,0.111,L,
Somalia,201,Municipal water withdrawal,4251,1987,0.024,,
Somalia,201,Municipal water withdrawal,4251,2000,0.01,L,
Somalia,201,Municipal water withdrawal,4251,2003,0.015,I,
South Africa,202,Municipal water withdrawal,4251,1990,2.281,,
South Africa,202,Municipal water withdrawal,4251,1995,3.092,I,
South Africa,202,Municipal water withdrawal,4251,2000,3.904,,[253]
South Africa,202,Municipal water withdrawal,4251,2017,3.89,,
South Sudan,277,Municipal water withdrawal,4251,2011,0.193,,
Sudan,276,Municipal water withdrawal,4251,2011,0.95,,
Togo,217,Municipal water withdrawal,4251,1987,0.056,,
