Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1969","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1970","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1971","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1972","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1973","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1974","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1975","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1976","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1977","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1978","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1979","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1980","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1981","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1982","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1983","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1984","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1985","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1986","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1987","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1988","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1989","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1990","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1991","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1992","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1993","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1994","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1995","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1996","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1997","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1998","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","1999","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2000","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2001","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2002","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2003","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2004","kcal/capita/day","2"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2005","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2006","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2007","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2008","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2009","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2010","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2011","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2012","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Meat, Other","2013","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1961","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1962","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1963","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1964","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1965","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1966","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1967","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1968","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1969","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1970","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1971","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1972","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1973","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1974","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1975","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1976","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1977","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1978","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1979","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1980","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1981","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1982","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1983","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1984","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1985","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1986","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1987","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1988","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1989","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1990","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1991","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1992","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1993","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1994","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1995","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1996","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1997","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1998","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","1999","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","2000","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Offals, Edible","2001","kcal/capita/day","6"
